locality_identifier,household_identifier,health_expenditures_base,age_hh,age_sp,educ_hh,educ_sp,hospital_base,health_expenditures_end,hospital_end,eligible,enrolled,treatment,poverty_index,female_hh,indigenous,hhsize,dirtfloor,bathroom,land,hospital_distance
3,10284,13.585682,50,40,0,3,,9.2113161,,0,0,0,59.891808,0,0,9,0,0,12,67.72794258129804
3,10286,23.030453,82,41,1,2,,14.463548,,0,0,0,64.721794,1,0,7,0,0,22,67.72794258129804
3,10287,28.13604,61,56,1,1,,50.658905,,0,0,0,59.814529,0,0,2,0,0,4,67.72794258129804
3,10288,21.120583,37,29,6,2,,18.338102,,0,0,0,66.769707,0,0,5,0,1,9,67.72794258129804
3,10290,17.540342,47,47,1,0,,19.837395,,0,0,0,67.928902,0,0,8,0,0,17,67.72794258129804
3,10291,13.230207,65,52,0,4,,13.865587,,0,0,0,70.015457,0,0,9,1,0,20,67.72794258129804
3,10295,21.266886,30,26,9,6,,19.087713,,0,0,0,69.938179,0,0,4,0,0,5,67.72794258129804
3,10297,23.334663,42,41,4,2,,16.924757,,0,0,0,64.837715,1,0,5,0,0,7,67.72794258129804
3,10298,9.3697176,41,40,3,3,0,0,0,1,1,1,50.618237,0,0,9,1,0,6,67.72794258129804
3,10300,14.815125,39,32,3,5,0,3.3530123,0,1,1,1,53.24575,0,0,6,1,0,5,67.72794258129804
3,10301,21.547297,25,21,6,9,,30.228588,,0,0,0,61.669243,0,0,3,0,0,0,67.72794258129804
3,10302,11.949317,59,53,0,0,,9.4686584,,0,0,0,64.219475,0,0,10,0,0,11,67.72794258129804
3,10304,9.5671148,81,80,0,0,,13.772395,,0,0,0,63.601238,0,0,10,1,1,15,67.72794258129804
3,10306,10.654915,46,43,3,3,,15.218246,,0,0,0,72.758888,0,0,11,0,1,12,67.72794258129804
3,10307,10.940547,69,43,0,0,,15.283296,,0,0,0,59.96909,0,0,9,1,0,8,67.72794258129804
4,1479,20.932098,50,49,2,1,,16.391109,,0,0,0,67.078827,0,0,4,1,0,2,67.86805879969322
4,1480,25.482981,75,60,0,0,,19.377443,,0,0,0,80.332306,0,0,3,0,1,2,67.86805879969322
4,1481,25.62261,44,41,0,2,,17.978214,,0,0,0,69.938179,1,0,3,0,0,0,67.86805879969322
4,1482,18.600922,64,54,1,2,0,26.869152,0,1,0,0,54.482227,0,0,6,0,1,0,67.86805879969322
4,1483,17.472612,29,33,6,6,0,37.741646,0,1,0,0,52.78207,0,0,4,1,1,0,67.86805879969322
4,1484,29.796009,56,55,2.8398747,0,,20.724207,,0,0,0,73.854324,0,0,3,0,0,2,67.86805879969322
4,1485,27.320816,68,66,0,0,,51.218983,,0,0,0,74.343124,0,0,2,0,1,2,67.86805879969322
4,1486,24.981504,59,54,0,0,,54.428444,,0,0,0,73.338486,0,0,3,0,0,2,67.86805879969322
4,1487,20.394169,38,31,6,9,,32.569172,,0,0,0,65.533234,0,0,5,0,1,2,67.86805879969322
4,1488,12.424547,58,57,3,2,,26.240847,,0,0,0,84.028854,0,0,10,0,1,5,67.86805879969322
4,1489,26.093086,27,41,2,2,,15.2943,,0,0,0,58.655331,0,0,3,0,0,0,67.86805879969322
4,1490,21.832319,70,60,0,0,,15.181078,,0,0,0,60.394127,1,0,3,1,0,3,67.86805879969322
4,1491,28.650555,77,41,0,2,,33.771816,,0,0,0,66.924263,1,0,2,0,0,0,67.86805879969322
4,1492,18.609367,58,56,0,0,0,18.273008,0,1,0,0,55.795982,0,0,4,1,0,0,67.86805879969322
4,1493,24.25407,63,62,0,0,,15.873407,,0,0,0,61.205563,0,0,2,1,0,1,67.86805879969322
4,1494,22.110918,23,27,9,9,,14.815201,,0,0,0,64.992271,0,0,3,0,0,0,67.86805879969322
4,1495,13.86772,61,49,0,2,,33.200371,,0,0,0,69.146057,0,0,7,1,0,0,67.86805879969322
4,1496,19.030149,28,20,6,9,0,16.424034,0,1,0,0,57.496136,0,0,4,0,1,0,67.86805879969322
4,1497,26.857378,73,66,0,0,,23.768454,,0,0,0,68.3153,0,0,2,0,0,1,67.86805879969322
4,1498,23.953297,70,52,15,3,,23.056185,,0,0,0,82.380219,0,0,6,0,1,0,67.86805879969322
4,1499,24.269341,26,29,11,9,,18.424685,,0,0,0,62.944359,0,0,3,1,1,0,67.86805879969322
4,1500,19.618402,39,29,6,6,,8.8563747,,0,0,0,71.947449,0,0,5,0,0,0,67.86805879969322
4,1501,14.60873,45,40,2.8398747,1,,17.613392,,0,0,0,60.240215,0,0,10,0,1,0,67.86805879969322
4,1502,19.011114,34,34,2,9,,25.61949,,0,0,0,63.678516,0,0,4,1,0,0,67.86805879969322
4,1503,17.809013,52,52,1,1,,21.688791,,0,0,0,66.228745,0,0,7,0,1,2,67.86805879969322
4,1504,18.89893,56,52,0,0,,22.426991,,0,0,0,76.12056,0,0,6,0,0,3,67.86805879969322
4,1505,21.69573,74,69,1,0,,20.000498,,0,0,0,69.43586,0,0,5,0,1,0,67.86805879969322
4,1506,9.219368,40,40,0,1,0,15.205694,0,1,0,0,54.945904,0,0,8,1,0,0,67.86805879969322
4,1507,17.876696,77,67,0,0,,23.117067,,0,0,0,59.602009,0,0,5,1,0,0,67.86805879969322
4,1508,12.788754,32,31,6,4,,13.292663,,0,0,0,60.355488,0,0,7,1,1,0,67.86805879969322
4,1509,12.783904,45,42,2,3,,17.328239,,0,0,0,65.185471,0,0,9,0,1,0,67.86805879969322
4,2722,15.189149,20,41,2,2,0,41.709366,0,1,0,0,49.149921,0,1,5,1,1,1,127.4446977664964
4,2723,17.235802,49,36,0,0,0,34.83712,0,1,0,0,57.650696,0,1,3,1,0,0,127.4446977664964
4,2724,13.702357,30,29,0,2,1,28.76572,0,1,0,0,51.777435,0,1,4,1,1,0,127.4446977664964
4,5433,16.68644,26,23,2,5,0,21.713543,1,1,0,0,57.341576,0,0,5,0,0,0,30.41327769467692
4,5434,19.117907,63,41,0,2,,15.263252,,0,0,0,66.228745,0,0,6,1,1,1,30.41327769467692
4,5435,14.253551,38,31,3,3,0,14.685752,0,1,0,0,52.241112,0,0,7,0,0,0,30.41327769467692
4,5436,15.531162,32,27,6,3,0,11.194448,0,1,0,0,49.53632,0,0,6,0,0,0,30.41327769467692
4,5437,19.013973,62,58,0,0,,17.398998,,0,0,0,67.078827,0,0,6,0,1,1,30.41327769467692
4,5438,9.7222805,75,70,0,0,,10.468975,,0,0,0,64.064919,0,0,9,1,0,1,30.41327769467692
4,5439,19.922178,45,44,6,3,0,19.147264,0,1,0,0,55.7187,0,0,5,0,1,1,30.41327769467692
4,5440,16.182594,35,33,5,6,0,12.635415,0,1,0,0,55.56414,0,0,6,0,0,0,30.41327769467692
4,5441,19.233961,32,22,6,6,0,21.899097,0,1,0,0,57.032459,0,0,4,0,0,0,30.41327769467692
4,5442,10.76797,45,38,2,3,,11.133692,,0,0,0,61.282845,0,0,10,0,1,1,30.41327769467692
4,5443,11.711145,44,38,2,2,,10.587522,,0,0,0,60.819164,0,0,8,1,0,0,30.41327769467692
4,5445,21.728573,22,20,6,6,,16.201252,,0,0,0,61.360123,0,0,3,0,1,0,30.41327769467692
4,5446,18.221773,23,20,0,6,,18.918327,,0,0,0,68.701698,0,1,3,0,1,0,30.41327769467692
4,5447,14.63935,26,26,3,6,,11.209394,,0,0,0,60.587326,0,0,7,0,1,1,30.41327769467692
4,5448,11.403853,49,38,3,0,0,12.787815,0,1,0,0,55.56414,0,0,9,0,0,1,30.41327769467692
4,5450,23.552197,22,21,6,6,,14.114679,,0,0,0,79.443588,0,0,2,0,0,0,30.41327769467692
4,5451,18.721975,28,41,6,2,0,18.211521,0,1,0,0,54.714066,0,0,6,0,0,0,30.41327769467692
4,6381,15.238463,40,37,4,2,0,12.432968,0,1,0,0,49.53632,0,0,6,1,1,4,130.9127790892084
4,6382,14.742797,45,34,3,3,0,15.356804,0,1,0,0,52.588871,0,0,6,1,0,2,130.9127790892084
4,6383,17.181017,19,18,6,9,0,23.9741,0,1,0,0,55.525501,0,0,3,1,0,1,130.9127790892084
4,6385,21.448441,64,55,4,0,,17.162149,,0,0,0,63.292118,0,0,4,1,0,2,130.9127790892084
4,6387,10.093011,39,32,3,0,0,10.915957,0,1,0,0,55.332302,0,0,8,1,0,2,130.9127790892084
4,6388,26.731106,65,41,1,2,0,11.897305,0,1,0,0,51.236477,1,0,3,0,0,3,130.9127790892084
4,6389,19.730562,45,34,9,6,0,17.221592,0,1,0,0,55.693199,0,0,5,0,0,4,130.9127790892084
4,6390,18.384007,24,24,4,5,,11.155746,,0,0,0,61.360123,0,0,4,1,1,4,130.9127790892084
4,6391,23.153082,61,58,0,0,0,17.228863,0,1,0,0,56.105099,0,0,2,1,0,2,130.9127790892084
4,6395,9.8321676,46,40,5,4,0,13.808453,0,1,0,0,48.010048,0,0,9,1,0,7,130.9127790892084
4,6396,17.941753,79,60,1,1,1,15.35731,0,1,0,0,45.710972,0,0,5,1,0,1,130.9127790892084
4,6397,13.477232,30,29,4,9,1,18.084419,0,1,0,0,45.876354,0,0,6,1,0,3,130.9127790892084
4,6398,12.958978,47,37,2,6,0,11.852662,0,1,0,0,45.034775,0,0,7,1,0,2,130.9127790892084
4,6399,11.298429,44,34,3,2,,8.2461939,,0,0,0,61.244205,0,0,9,1,0,10,130.9127790892084
4,6400,16.655704,55,50,2,0,0,9.6958046,0,1,0,0,44.976814,0,0,6,1,0,7,130.9127790892084
4,7278,13.561988,27,20,4,8,0,18.675119,1,1,0,0,55.332302,0,1,4,1,0,1,121.7980975803528
4,7279,20.168888,75,65,0,0,0,21.001062,0,1,0,0,47.37249,0,1,2,1,0,0,121.7980975803528
4,7280,15.921946,53,47,0,2,,17.120859,,0,0,0,64.296753,0,1,6,0,0,2,121.7980975803528
4,7281,16.785448,40,38,1,6,1,16.241814,0,1,0,0,51.777435,0,0,5,1,1,1,121.7980975803528
4,7282,19.13022,60,53,2,2,,13.414112,,0,0,0,66.866302,0,0,5,1,0,1,121.7980975803528
4,7283,23.599323,71,41,0,2,,75.900909,,0,0,0,66.769707,1,1,2,1,0,1,121.7980975803528
4,7284,6.7814007,35,29,2,4,0,14.794963,0,1,0,0,49.381763,0,1,8,1,0,1,121.7980975803528
4,7285,13.777372,54,48,6,2,0,12.022379,0,1,0,0,55.776661,0,0,7,1,1,1,121.7980975803528
4,7288,24.518208,50,37,4,5,,23.323908,,0,0,0,77.743431,0,0,2,1,0,1,121.7980975803528
4,7292,17.669847,66,57,0,0,,14.459695,,0,0,0,63.369396,0,1,4,1,0,1,121.7980975803528
4,7294,9.5950623,30,34,4,6,0,10.229567,1,1,0,0,39.103554,0,0,8,1,1,1,121.7980975803528
4,7295,25.313232,23,41,4,2,,23.438686,,0,0,0,67.078827,0,0,2,1,0,1,121.7980975803528
4,7296,6.6173382,41,39,2,0,0,12.573631,0,1,0,0,49.227203,0,0,10,1,1,1,121.7980975803528
4,7297,8.7396812,48,46,1,0,0,17.332827,0,1,0,0,54.018547,0,1,8,1,1,1,121.7980975803528
4,7298,9.7553606,35,34,2,9,0,16.517918,0,1,0,0,50.772797,0,0,8,1,0,1,121.7980975803528
4,7299,13.804555,41,41,0,2,1,15.082884,0,1,0,0,46.367851,1,0,7,1,1,1,121.7980975803528
4,7300,25.848082,63,41,0,2,,21.886677,,0,0,0,66.537865,1,1,1,1,1,1,121.7980975803528
4,7301,9.8891277,43,31,1,3,0,10.535215,0,1,0,0,44.744976,0,1,7,1,1,1,121.7980975803528
4,7302,12.42627,37,41,2,2,0,10.860792,0,1,0,0,43.276661,0,1,7,1,0,1,121.7980975803528
4,7303,16.1884,47,47,2,3,,11.679842,,0,0,0,60.239567,0,1,5,1,1,1,121.7980975803528
4,7305,10.229169,38,33,1,3,0,15.497936,0,1,0,0,46.676971,0,0,8,1,1,1,121.7980975803528
4,7306,18.897345,44,41,2,2,,14.515298,,0,0,0,60.226433,1,0,7,0,1,1,121.7980975803528
4,7307,16.064219,44,38,0,6,,22.6653,,0,0,0,62.931221,0,0,7,0,1,2,121.7980975803528
4,7308,13.83897,40,27,0,6,0,21.543379,0,1,0,0,48.840805,0,0,7,0,1,2,121.7980975803528
4,7309,6.3888655,49,36,0,3,0,11.578485,0,1,0,0,52.266617,0,0,10,1,1,3,121.7980975803528
4,7312,19.326799,50,38,1,2,0,24.952019,0,1,0,0,55.7187,0,0,4,1,0,2,121.7980975803528
4,7313,24.729559,25,41,0,2,,18.128494,,0,0,0,65.146835,0,0,2,1,0,2,121.7980975803528
4,7314,18.836304,60,41,0,2,0,18.927736,0,1,0,0,54.945904,1,1,5,0,1,1,121.7980975803528
4,8306,21.353628,29,33,8,2,,22.55957,,0,0,0,63.369396,0,0,4,0,1,0,125.9602791843295
4,8307,15.440463,70,56,0,0,,15.842875,,0,0,0,66.331528,0,0,8,0,1,3,125.9602791843295
4,8308,9.422184,58,47,1,0,,14.777635,,0,0,0,58.655331,0,0,10,1,1,3,125.9602791843295
4,8310,14.127785,46,42,3,3,,14.374331,,0,0,0,58.771252,0,0,9,0,1,7,125.9602791843295
4,8311,23.973024,59,55,0,14,,19.323225,,0,0,0,84.345444,0,0,4,0,1,4,125.9602791843295
4,8312,9.854001,55,40,3,0,0,15.528817,0,1,0,0,55.332302,0,0,10,0,1,0,125.9602791843295
4,8313,23.082914,74,59,0,0,,43.40115,,0,0,0,84.31221,0,0,4,0,1,0,125.9602791843295
4,8314,13.798027,43,38,2,2,1,12.867427,0,1,0,0,53.709427,0,0,8,0,1,3,125.9602791843295
4,8315,13.316349,49,40,2,1,,10.972088,,0,0,0,63.601238,0,0,9,0,1,2,125.9602791843295
4,8316,15.470791,49,41,1,2,0,17.071089,0,1,0,0,51.275116,1,0,7,1,1,2,125.9602791843295
4,8317,25.988825,58,25,3,7,,31.73632,,0,0,0,74.652245,1,0,2,0,1,0,125.9602791843295
4,8318,10.24231,46,43,1,1,0,17.708887,0,1,0,0,50.540958,0,0,10,0,1,4,125.9602791843295
4,8319,22.798594,55,41,1,2,,24.98922,,0,0,0,76.275116,0,0,6,0,1,3,125.9602791843295
5,748,10.849876,29,25,4,0,0,0,0,1,1,1,47.758888,0,0,7,1,0,2,116.0150927406549
5,749,15.207009,55,50,2,0,0,9.1862879,0,1,1,1,55.384079,0,1,5,1,0,2,116.0150927406549
5,752,16.590757,53,50,0,0,0,4.2921171,0,1,1,1,55.306801,0,0,5,1,0,1,116.0150927406549
5,753,17.131725,33,24,5,5,0,2.0996907,0,1,1,1,57.882534,0,0,4,1,0,1,116.0150927406549
5,754,11.474582,37,37,0,3,0,5.4614182,0,1,1,1,54.829983,0,0,7,1,1,1,116.0150927406549
5,755,12.059591,34,34,6,2,0,.95976275,0,1,1,1,57.212521,0,0,7,1,1,1,116.0150927406549
5,756,10.621898,37,34,2,3,0,.10671349,1,1,1,1,55.847759,0,0,8,1,1,3,116.0150927406549
5,758,14.187025,61,60,0,0,,15.937714,,0,0,0,60.471405,0,1,6,1,0,7,116.0150927406549
5,759,12.512941,26,24,7,6,0,7.1319914,1,1,1,1,56.800617,0,0,6,1,0,2,116.0150927406549
5,760,11.397373,64,54,1,1,,10.384207,,0,0,0,64.210205,0,0,9,1,1,3,116.0150927406549
5,761,18.028717,25,41,6,2,0,2.1783412,0,1,1,1,54.250385,0,1,4,1,1,2,116.0150927406549
5,762,11.54318,76,60,0,0,,29.512127,,0,0,0,58.284389,0,1,7,1,1,1,116.0150927406549
5,763,18.563362,44,41,4,2,0,2.1895239,0,1,1,1,55.100464,1,1,4,1,1,1,116.0150927406549
5,764,17.412565,72,58,0,0,,11.606121,,0,0,0,59.608192,0,1,4,1,0,1,116.0150927406549
5,765,21.795189,25,18,13,0,0,7.8160505,0,1,1,1,52.047913,0,0,3,1,0,1,116.0150927406549
5,766,10.636012,42,38,1,1,0,0,0,1,1,1,56.105099,0,0,8,1,1,0,116.0150927406549
5,767,16.760433,34,32,1,0,0,1.7749808,0,1,1,1,52.241112,0,0,6,0,1,2,116.0150927406549
5,768,21.956783,56,50,0,0,,13.860091,,0,0,0,63.910355,0,0,3,1,0,2,116.0150927406549
5,769,12.773032,56,54,0,1,,11.712636,,0,0,0,58.330757,0,0,8,1,1,6,116.0150927406549
5,771,16.615196,39,39,0,0,,13.489255,,0,0,0,59.77589,0,0,5,1,0,2,116.0150927406549
5,772,19.823042,49,41,0,2,,12.180913,,0,0,0,65.353165,1,0,5,1,0,5,116.0150927406549
5,773,11.442036,33,34,7,6,0,5.1048326,0,1,1,1,53.902626,0,0,7,1,0,0,116.0150927406549
5,774,18.221037,24,23,13,13,0,1.7273953,0,1,1,1,56.839256,0,0,5,1,0,0,116.0150927406549
5,776,16.387995,52,42,0,0,0,7.794137,0,1,1,1,52.62751,0,0,5,1,0,1,116.0150927406549
5,777,19.097042,60,41,0,1,0,2.077163,0,1,1,1,55.525501,0,0,5,0,0,0,116.0150927406549
5,779,26.460787,34,30,13,0,,15.374892,,0,0,0,61.282845,0,0,2,1,0,0,116.0150927406549
5,781,11.206796,69,56,0,0,0,0,0,1,1,1,46.522411,0,0,8,1,1,1,116.0150927406549
5,783,14.235222,32,29,9,3,,10.52707,,0,0,0,59.891808,0,0,6,1,0,1,116.0150927406549
5,785,12.186005,26,22,3,3,0,0,0,1,1,1,50.077278,0,0,6,1,0,1,116.0150927406549
5,2195,23.027428,64,42,6,0,,42.255417,,0,0,0,67.310661,0,0,3,1,0,2,93.56069225341122
5,2197,22.580231,38,35,14,6,0,15.773477,0,1,1,1,54.714066,0,0,5,0,0,0,93.56069225341122
5,2198,28.938684,69,41,1,2,,41.451805,,0,0,0,66.319939,1,0,1,1,0,1,93.56069225341122
5,2199,19.611677,70,68,6,5,0,.053552818,0,1,1,1,52.550232,0,0,4,1,0,0,93.56069225341122
5,2201,33.328102,70,41,1,2,,64.351059,,0,0,0,64.451317,0,0,1,1,0,20,93.56069225341122
5,2203,12.244205,28,41,.5,2,0,7.1110582,0,1,1,1,42.671558,1,0,7,1,0,0,93.56069225341122
5,2205,7.8638062,63,51,1,1,0,8.6995382,0,1,1,1,53.941269,0,0,10,1,0,2,93.56069225341122
5,2207,18.589025,55,47,2,1,,27.05452,,0,0,0,59.866306,0,0,5,1,0,1,93.56069225341122
5,2208,13.259223,33,27,6,6,0,12.922044,0,1,1,1,55.795982,0,0,6,1,0,1,93.56069225341122
5,2210,15.099275,28,28,6,5,0,7.1790495,0,1,1,1,57.766617,0,0,5,1,0,2,93.56069225341122
5,2211,13.97453,72,52,6,2,0,0,0,1,1,1,54.752705,0,0,7,1,0,1,93.56069225341122
5,2213,18.88343,31,30,1,2,,16.966928,,0,0,0,60.935085,0,0,5,0,0,1,93.56069225341122
5,2215,10.56065,52,37,0,6,0,5.396493,0,1,1,1,48.258884,0,0,8,1,1,2,93.56069225341122
5,2217,29.282709,77,41,1,2,,41.301037,,0,0,0,67.387947,1,0,1,1,1,1,93.56069225341122
5,2218,14.412053,42,34,1,4,0,11.291139,0,1,1,1,57.727974,0,0,6,1,0,1,93.56069225341122
5,2219,15.20084,34,24,6,9,0,10.706037,0,1,1,1,51.004639,0,0,5,1,0,1,93.56069225341122
5,2220,14.678186,40,40,1,3,0,8.2342386,1,1,1,1,52.704792,0,0,6,1,1,0,93.56069225341122
5,2222,15.867685,35,31,9,6,0,6.7002363,0,1,1,1,53.168468,0,0,5,1,1,0,93.56069225341122
5,2223,25.790663,69,58,0,1,0,23.013832,0,1,1,1,53.09119,0,0,2,0,0,1,93.56069225341122
5,2224,20.122953,72,41,3,2,0,28.057652,0,1,1,1,57.612057,1,0,5,1,1,1,93.56069225341122
5,5739,26.15546,26,22,2.8398747,6,,12.82426,,0,0,0,61.081532,0,0,3,0,1,1,34.27922728813854
5,5740,11.75069,33,35,0,0,1,0,0,1,1,1,48.840805,0,0,8,0,1,2,34.27922728813854
5,5742,21.734879,35,32,6,3,,19.442537,,0,0,0,70.247292,0,0,4,0,1,1,34.27922728813854
5,5743,26.271854,47,45,2,2,,16.202295,,0,0,0,72.488411,0,0,3,0,1,7,34.27922728813854
5,5746,20.845739,27,27,3,3,,18.513382,,0,0,0,60.510048,0,0,4,0,1,2,34.27922728813854
5,5747,28.151012,51,44,3,3,,29.826717,,0,0,0,71.329208,0,0,2,0,1,5,34.27922728813854
5,5749,21.766846,22,24,1,6,,19.165081,,0,0,0,61.205563,0,0,3,0,1,0,34.27922728813854
5,5750,23.754419,59,41,3,2,0,13.006812,0,1,1,1,56.336941,1,0,5,0,1,8,34.27922728813854
5,5751,20.225328,41,37,3,3,,13.824362,,0,0,0,60.123646,0,0,5,0,1,0,34.27922728813854
5,5754,25.337761,52,51,4,2,,13.592501,,0,0,0,75.965996,0,0,3,0,1,0,34.27922728813854
5,5755,18.606794,40,32,2,8,,16.517569,,0,0,0,73.261208,0,0,6,0,1,4,34.27922728813854
5,5757,18.988838,38,36,2,0,0,2.8301127,0,1,1,1,57.805256,0,0,5,0,1,0,34.27922728813854
5,5761,17.566336,21,18,5,4,0,16.014473,0,1,1,1,47.758888,0,0,3,1,1,0,34.27922728813854
5,5764,24.064259,53,51,2,2,,37.668194,,0,0,0,60.046368,0,0,4,0,1,4,34.27922728813854
5,5767,18.563478,22,17,6,8,,19.012051,,0,0,0,60.587326,0,0,3,1,1,0,34.27922728813854
5,5770,30.829235,58,41,5,2,,19.945564,,0,0,0,67.928902,1,0,2,0,1,8,34.27922728813854
5,5771,17.434563,20,18,6,.5,0,12.627765,0,1,1,1,56.877899,0,0,3,1,1,0,34.27922728813854
5,5772,19.629536,51,49,2,2,0,17.483316,0,1,1,1,56.491501,0,0,6,0,1,8,34.27922728813854
5,5773,12.078137,31,33,6,0,0,5.5408525,1,1,1,1,47.836166,0,0,8,0,1,0,34.27922728813854
5,5775,20.574446,55,37,1,2,0,6.162056,0,1,1,1,53.09119,0,0,6,0,1,14,34.27922728813854
5,5779,9.3988876,65,62,2.8398747,2,0,14.033145,0,1,1,1,57.603943,0,0,12,1,1,8,34.27922728813854
5,5780,19.597197,48,44,3,2,,25.464369,,0,0,0,64.683151,0,0,6,0,1,4,34.27922728813854
5,5785,15.030231,45,18,1,0,0,9.581975,0,1,1,1,54.173107,1,0,5,1,1,2,34.27922728813854
5,5787,17.849197,62,54,3,0,,12.938525,,0,0,0,65.146835,0,0,7,0,1,2,34.27922728813854
5,5788,24.160664,65,62,3,2,,24.809265,,0,0,0,64.837715,0,0,4,0,1,3,34.27922728813854
5,6719,9.9271069,37,31,3,0,0,.20878716,0,1,1,1,51.391037,0,0,8,1,0,2,45.03346465223554
5,6720,11.152898,35,41,0,2,0,2.0841057,0,1,1,1,42.503864,1,0,8,1,1,0,45.03346465223554
5,6721,7.5462933,33,29,2,0,0,.53869933,0,1,1,1,52.62751,0,0,9,1,1,1,45.03346465223554
5,6727,28.955877,59,41,0,2,,21.327942,,0,0,0,66.074188,0,0,1,1,1,1,45.03346465223554
5,6731,23.270342,38,41,6,2,,15.119791,,0,0,0,63.910355,1,0,3,1,0,0,45.03346465223554
5,6734,15.815205,67,65,0,0,0,.19744129,0,1,1,1,55.379673,0,0,7,0,1,2,45.03346465223554
5,6736,10.037003,42,20,3,8,0,8.629077,0,1,1,1,55.486862,0,0,9,0,0,2,45.03346465223554
5,6737,15.581672,20,18,4,6,0,5.0496092,0,1,1,1,53.554867,0,0,4,1,1,1,45.03346465223554
5,6738,18.93469,40,29,2,5,0,16.22028,1,1,1,1,54.868626,0,0,5,0,1,1,45.03346465223554
5,6739,13.03744,28,26,6,3,0,6.0759497,0,1,1,1,50,0,0,6,1,1,1,45.03346465223554
5,6743,23.147654,50,48,4,0,,10.484415,,0,0,0,61.746521,0,0,3,1,1,3,45.03346465223554
5,6745,30.378441,70,41,0,2,,37.927666,,0,0,0,64.837715,1,0,1,0,0,0,45.03346465223554
5,6747,14.902875,37,34,5,1,0,12.526559,0,1,1,1,56.800617,0,0,7,0,1,1,45.03346465223554
5,6751,19.153915,39,41,5,2,0,12.676393,0,1,1,1,56.794048,1,0,6,0,1,0,45.03346465223554
5,7222,23.521053,60,62,2,0,,27.599581,,0,0,0,61.166924,0,0,3,1,0,5,112.9272507451659
5,7223,16.610533,45,37,3,0,0,5.2465649,0,1,1,1,51.004639,0,0,5,1,0,0,112.9272507451659
5,7224,21.168926,63,60,0,0,,17.219183,,0,0,0,58.887173,0,1,2,1,0,0,112.9272507451659
5,7225,13.389023,42,34,0,5,1,1.392628,0,1,1,1,41.344669,0,1,6,0,0,1,112.9272507451659
5,7226,15.036046,31,24,6,6,0,15.166135,0,1,1,0,49.072643,0,0,5,1,1,0,112.9272507451659
5,7228,11.321275,51,38,0,0,0,0,0,1,1,1,46.831532,0,1,6,1,0,0,112.9272507451659
5,7235,20.355171,70,58,0,0,,28.206535,,0,0,0,60.664604,0,0,4,1,1,1,112.9272507451659
5,7236,21.71097,66,64,0,0,,33.02087,,0,0,0,60.239567,0,0,3,1,0,0,112.9272507451659
5,7239,21.223085,62,73,0,0,,16.258884,,0,0,0,67.658424,0,0,3,1,0,0,112.9272507451659
5,7240,24.538336,29,41,2,2,,21.922478,,0,0,0,58.732613,1,0,2,1,0,0,112.9272507451659
5,7241,21.897324,26,27,9,9,,34.724152,,0,0,0,60.819164,0,0,2,1,1,0,112.9272507451659
5,7242,28.071419,58,41,1,2,,16.571016,,0,0,0,65.494591,0,0,3,0,0,1,112.9272507451659
5,7243,24.008377,40,44,2,2,,46.967346,,0,0,0,68.160744,0,0,2,1,0,2,112.9272507451659
5,7244,13.453055,27,26,9,6,0,9.8908968,0,1,1,0,50.386398,0,0,7,0,1,1,112.9272507451659
5,7246,17.026823,35,31,3,6,,17.952951,,0,0,0,58.346214,0,0,5,1,1,1,112.9272507451659
5,7249,11.449552,50,42,3,2,0,10.223941,0,1,1,1,56.233902,0,0,8,1,1,1,112.9272507451659
5,7250,13.678386,44,35,2,2,,14.013464,,0,0,0,62.480679,0,0,7,1,0,2,112.9272507451659
5,7251,8.3611879,65,33,0,0,0,11.930968,0,1,1,0,49.961361,0,0,9,1,1,0,112.9272507451659
5,7252,27.973095,69,59,3,0,,31.666367,,0,0,0,80.718704,0,0,3,0,1,12,112.9272507451659
5,7253,18.953148,63,45,2,1,0,12.71259,0,1,1,0,57.959816,0,0,6,0,0,4,112.9272507451659
5,11907,10.176792,30,33,1,5,0,8.3611059,0,1,1,1,47.449768,0,0,9,0,0,3,60.83811012597582
5,11908,23.162531,30,26,2,2,,26.154264,,0,0,0,59.891808,0,0,3,0,0,4,60.83811012597582
5,11913,20.753122,31,30,4,3,,21.016129,,0,0,0,74.265839,0,0,4,0,0,0,60.83811012597582
5,11917,13.455774,39,38,2.8398747,4,0,.90521163,0,1,1,1,47.944359,0,0,9,1,0,8,60.83811012597582
5,11918,25.539879,37,37,2,4,,18.468348,,0,0,0,83.771255,0,0,3,0,0,10,60.83811012597582
5,11919,21.941616,33,26,4,2,,13.509334,,0,0,0,65.37867,0,0,3,1,0,10,60.83811012597582
5,11920,23.038353,50,51,3,0,,8.5391474,,0,0,0,60.587326,0,0,3,1,0,4,60.83811012597582
5,11922,23.473059,72,38,0,0,,17.376429,,0,0,0,64.760429,0,0,3,1,0,10,60.83811012597582
5,11923,13.689384,35,34,3,2,,10.751861,,0,0,0,58.732613,0,0,7,1,0,6,60.83811012597582
5,11926,23.625965,55,48,2,2,,24.845627,,0,0,0,70.324577,0,0,3,1,0,6,60.83811012597582
5,11931,11.555002,48,37,2,3,0,.17925377,0,1,1,1,51.816074,0,0,9,0,0,2,60.83811012597582
5,11932,13.514547,38,34,3,0,0,4.6477766,0,1,1,1,46.75425,0,0,7,1,0,9,60.83811012597582
5,11935,19.859341,64,60,0,0,,22.661016,,0,0,0,70.710976,0,0,6,0,0,9,60.83811012597582
